,Itemset,Antecedent Support,Union Support,Confidence,Lift
644,"frozenset({'qty_-_directory_0.0_2.0', 'qty_._params_0.0_2.0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'qty_?_url_0.0_1.0', 'params_length_0.0_157.0'})",0.163275,0.1173625,0.7188026335936303,1.9168070229163474
645,"frozenset({'qty_-_directory_0.0_2.0', 'qty_._params_0.0_2.0', 'qty_params_0.0_4.0', 'at_symbol_0', 'no_https_1', 'qty_?_url_0.0_1.0', 'params_length_0.0_157.0'})",0.163275,0.1173625,0.7188026335936303,1.9168070229163474
646,"frozenset({'qty_-_directory_0.0_2.0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'qty_?_url_0.0_1.0', 'params_length_0.0_157.0'})",0.163275,0.1173625,0.7188026335936303,1.9168070229163474
647,"frozenset({'qty_-_directory_0.0_2.0', 'qty_._params_0.0_2.0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'qty_?_url_0.0_1.0'})",0.163275,0.1173625,0.7188026335936303,1.9168070229163474
648,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'qty_?_url_0.0_1.0', 'params_length_0.0_157.0'})",0.163275,0.1173625,0.7188026335936303,1.9168070229163474
649,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'qty_params_0.0_4.0', 'at_symbol_0', 'no_https_1', 'qty_?_url_0.0_1.0', 'params_length_0.0_157.0'})",0.163275,0.1173625,0.7188026335936303,1.9168070229163474
650,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'qty_?_url_0.0_1.0', 'params_length_0.0_157.0'})",0.163275,0.1173625,0.7188026335936303,1.9168070229163474
651,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'qty_?_url_0.0_1.0'})",0.163275,0.1173625,0.7188026335936303,1.9168070229163474
652,"frozenset({'qty_-_directory_0.0_2.0', 'qty_._params_0.0_2.0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'qty_?_url_0.0_1.0', 'params_length_0.0_157.0'})",0.163275,0.1173625,0.7188026335936303,1.9168070229163474
653,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'qty_?_url_0.0_1.0', 'params_length_0.0_157.0'})",0.163275,0.1173625,0.7188026335936303,1.9168070229163474
654,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_paths_0', 'no_https_1', 'qty_?_url_0.0_1.0', 'params_length_0.0_157.0'})",0.1594875,0.1140625,0.7151814405517674,1.9071505081380462
655,"frozenset({'qty_-_directory_0.0_2.0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'no_https_1', 'qty_?_url_0.0_1.0'})",0.1594875,0.1140625,0.7151814405517674,1.9071505081380462
656,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_paths_0', 'qty___params_0.0_2.0', 'no_https_1', 'qty_?_url_0.0_1.0'})",0.1594875,0.1140625,0.7151814405517674,1.9071505081380462
657,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'no_https_1', 'qty_?_url_0.0_1.0'})",0.1594875,0.1140625,0.7151814405517674,1.9071505081380462
658,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'domain_in_paths_0', 'no_https_1', 'qty_?_url_0.0_1.0'})",0.1594625,0.1140375,0.7151367876459982,1.907031433722662
659,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_paths_0', 'at_symbol_0', 'no_https_1', 'qty_?_url_0.0_1.0'})",0.159425,0.114,0.7150697820291673,1.9068527520777794
660,"frozenset({'qty_-_directory_0.0_2.0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'no_https_1', 'qty_?_url_0.0_1.0', 'params_length_0.0_157.0'})",0.1594875,0.1140625,0.7151814405517674,1.9071505081380462
661,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_paths_0', 'qty___params_0.0_2.0', 'no_https_1', 'qty_?_url_0.0_1.0', 'params_length_0.0_157.0'})",0.1594875,0.1140625,0.7151814405517674,1.9071505081380462
662,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'no_https_1', 'qty_?_url_0.0_1.0', 'params_length_0.0_157.0'})",0.1594875,0.1140625,0.7151814405517674,1.9071505081380462
663,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'domain_in_paths_0', 'no_https_1', 'qty_?_url_0.0_1.0', 'params_length_0.0_157.0'})",0.1594625,0.1140375,0.7151367876459982,1.907031433722662
664,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_paths_0', 'at_symbol_0', 'no_https_1', 'qty_?_url_0.0_1.0', 'params_length_0.0_157.0'})",0.159425,0.114,0.7150697820291673,1.9068527520777794
665,"frozenset({'qty_-_directory_0.0_2.0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty___params_0.0_2.0', 'no_https_1', 'qty_?_url_0.0_1.0'})",0.1594875,0.1140625,0.7151814405517674,1.9071505081380462
666,"frozenset({'qty_-_directory_0.0_2.0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'no_https_1', 'qty_?_url_0.0_1.0'})",0.1594875,0.1140625,0.7151814405517674,1.9071505081380462
667,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'no_https_1', 'qty_?_url_0.0_1.0'})",0.1594625,0.1140375,0.7151367876459982,1.907031433722662
668,"frozenset({'qty_-_directory_0.0_2.0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'at_symbol_0', 'no_https_1', 'qty_?_url_0.0_1.0'})",0.159425,0.114,0.7150697820291673,1.9068527520777794
669,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'qty___params_0.0_2.0', 'no_https_1', 'qty_?_url_0.0_1.0'})",0.1594875,0.1140625,0.7151814405517674,1.9071505081380462
670,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'domain_in_paths_0', 'qty___params_0.0_2.0', 'no_https_1', 'qty_?_url_0.0_1.0'})",0.1594625,0.1140375,0.7151367876459982,1.907031433722662
671,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_paths_0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'qty_?_url_0.0_1.0'})",0.159425,0.114,0.7150697820291673,1.9068527520777794
672,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'no_https_1', 'qty_?_url_0.0_1.0'})",0.1594625,0.1140375,0.7151367876459982,1.907031433722662
673,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'no_https_1', 'qty_?_url_0.0_1.0'})",0.159425,0.114,0.7150697820291673,1.9068527520777794
674,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'domain_in_paths_0', 'at_symbol_0', 'no_https_1', 'qty_?_url_0.0_1.0'})",0.159425,0.114,0.7150697820291673,1.9068527520777794
675,"frozenset({'qty_-_directory_0.0_2.0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty___params_0.0_2.0', 'no_https_1', 'qty_?_url_0.0_1.0', 'params_length_0.0_157.0'})",0.1594875,0.1140625,0.7151814405517674,1.9071505081380462
676,"frozenset({'qty_-_directory_0.0_2.0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'no_https_1', 'qty_?_url_0.0_1.0', 'params_length_0.0_157.0'})",0.1594875,0.1140625,0.7151814405517674,1.9071505081380462
677,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'no_https_1', 'qty_?_url_0.0_1.0', 'params_length_0.0_157.0'})",0.1594625,0.1140375,0.7151367876459982,1.907031433722662
678,"frozenset({'qty_-_directory_0.0_2.0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'at_symbol_0', 'no_https_1', 'qty_?_url_0.0_1.0', 'params_length_0.0_157.0'})",0.159425,0.114,0.7150697820291673,1.9068527520777794
679,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'qty___params_0.0_2.0', 'no_https_1', 'qty_?_url_0.0_1.0', 'params_length_0.0_157.0'})",0.1594875,0.1140625,0.7151814405517674,1.9071505081380462
680,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'domain_in_paths_0', 'qty___params_0.0_2.0', 'no_https_1', 'qty_?_url_0.0_1.0', 'params_length_0.0_157.0'})",0.1594625,0.1140375,0.7151367876459982,1.907031433722662
681,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_paths_0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'qty_?_url_0.0_1.0', 'params_length_0.0_157.0'})",0.159425,0.114,0.7150697820291673,1.9068527520777794
682,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'no_https_1', 'qty_?_url_0.0_1.0', 'params_length_0.0_157.0'})",0.1594625,0.1140375,0.7151367876459982,1.907031433722662
683,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'no_https_1', 'qty_?_url_0.0_1.0', 'params_length_0.0_157.0'})",0.159425,0.114,0.7150697820291673,1.9068527520777794
684,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'domain_in_paths_0', 'at_symbol_0', 'no_https_1', 'qty_?_url_0.0_1.0', 'params_length_0.0_157.0'})",0.159425,0.114,0.7150697820291673,1.9068527520777794
685,"frozenset({'qty_-_directory_0.0_2.0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'qty___params_0.0_2.0', 'no_https_1', 'qty_?_url_0.0_1.0'})",0.1594875,0.1140625,0.7151814405517674,1.9071505081380462
686,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty___params_0.0_2.0', 'no_https_1', 'qty_?_url_0.0_1.0'})",0.1594625,0.1140375,0.7151367876459982,1.907031433722662
687,"frozenset({'qty_-_directory_0.0_2.0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'qty_?_url_0.0_1.0'})",0.159425,0.114,0.7150697820291673,1.9068527520777794
688,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'no_https_1', 'qty_?_url_0.0_1.0'})",0.1594625,0.1140375,0.7151367876459982,1.907031433722662
689,"frozenset({'qty_-_directory_0.0_2.0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'no_https_1', 'qty_?_url_0.0_1.0'})",0.159425,0.114,0.7150697820291673,1.9068527520777794
690,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'at_symbol_0', 'no_https_1', 'qty_?_url_0.0_1.0'})",0.159425,0.114,0.7150697820291673,1.9068527520777794
691,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'qty___params_0.0_2.0', 'no_https_1', 'qty_?_url_0.0_1.0'})",0.1594625,0.1140375,0.7151367876459982,1.907031433722662
692,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'qty_?_url_0.0_1.0'})",0.159425,0.114,0.7150697820291673,1.9068527520777794
693,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'domain_in_paths_0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'qty_?_url_0.0_1.0'})",0.159425,0.114,0.7150697820291673,1.9068527520777794
694,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'no_https_1', 'qty_?_url_0.0_1.0'})",0.159425,0.114,0.7150697820291673,1.9068527520777794
695,"frozenset({'qty_-_directory_0.0_2.0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'qty___params_0.0_2.0', 'no_https_1', 'qty_?_url_0.0_1.0', 'params_length_0.0_157.0'})",0.1594875,0.1140625,0.7151814405517674,1.9071505081380462
696,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty___params_0.0_2.0', 'no_https_1', 'qty_?_url_0.0_1.0', 'params_length_0.0_157.0'})",0.1594625,0.1140375,0.7151367876459982,1.907031433722662
697,"frozenset({'qty_-_directory_0.0_2.0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'qty_?_url_0.0_1.0', 'params_length_0.0_157.0'})",0.159425,0.114,0.7150697820291673,1.9068527520777794
698,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'no_https_1', 'qty_?_url_0.0_1.0', 'params_length_0.0_157.0'})",0.1594625,0.1140375,0.7151367876459982,1.907031433722662
699,"frozenset({'qty_-_directory_0.0_2.0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'no_https_1', 'qty_?_url_0.0_1.0', 'params_length_0.0_157.0'})",0.159425,0.114,0.7150697820291673,1.9068527520777794
700,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'at_symbol_0', 'no_https_1', 'qty_?_url_0.0_1.0', 'params_length_0.0_157.0'})",0.159425,0.114,0.7150697820291673,1.9068527520777794
701,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'qty___params_0.0_2.0', 'no_https_1', 'qty_?_url_0.0_1.0', 'params_length_0.0_157.0'})",0.1594625,0.1140375,0.7151367876459982,1.907031433722662
702,"frozenset({'qty_-_directory_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'qty_?_url_0.0_1.0', 'params_length_0.0_157.0'})",0.159425,0.114,0.7150697820291673,1.9068527520777794
703,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'domain_in_paths_0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'qty_?_url_0.0_1.0', 'params_length_0.0_157.0'})",0.159425,0.114,0.7150697820291673,1.9068527520777794
704,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'no_https_1', 'qty_?_url_0.0_1.0', 'params_length_0.0_157.0'})",0.159425,0.114,0.7150697820291673,1.9068527520777794
705,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'qty___params_0.0_2.0', 'no_https_1', 'qty_?_url_0.0_1.0'})",0.1594625,0.1140375,0.7151367876459982,1.907031433722662
706,"frozenset({'qty_-_directory_0.0_2.0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'qty_?_url_0.0_1.0'})",0.159425,0.114,0.7150697820291673,1.9068527520777794
707,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'qty_?_url_0.0_1.0'})",0.159425,0.114,0.7150697820291673,1.9068527520777794
708,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'no_https_1', 'qty_?_url_0.0_1.0'})",0.159425,0.114,0.7150697820291673,1.9068527520777794
709,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'qty_?_url_0.0_1.0'})",0.159425,0.114,0.7150697820291673,1.9068527520777794
710,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'qty___params_0.0_2.0', 'no_https_1', 'qty_?_url_0.0_1.0', 'params_length_0.0_157.0'})",0.1594625,0.1140375,0.7151367876459982,1.907031433722662
711,"frozenset({'qty_-_directory_0.0_2.0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'qty_?_url_0.0_1.0', 'params_length_0.0_157.0'})",0.159425,0.114,0.7150697820291673,1.9068527520777794
712,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'qty_?_url_0.0_1.0', 'params_length_0.0_157.0'})",0.159425,0.114,0.7150697820291673,1.9068527520777794
713,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'no_https_1', 'qty_?_url_0.0_1.0', 'params_length_0.0_157.0'})",0.159425,0.114,0.7150697820291673,1.9068527520777794
714,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'qty_?_url_0.0_1.0', 'params_length_0.0_157.0'})",0.159425,0.114,0.7150697820291673,1.9068527520777794
715,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'qty_?_url_0.0_1.0'})",0.159425,0.114,0.7150697820291673,1.9068527520777794
716,"frozenset({'qty_-_directory_0.0_2.0', 'email_in_url_0', 'qty_._params_0.0_2.0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty___params_0.0_2.0', 'no_https_1', 'qty_?_url_0.0_1.0', 'params_length_0.0_157.0'})",0.159425,0.114,0.7150697820291673,1.9068527520777794
717,"frozenset({'prefix_suffix_in_domain_1', 'email_in_url_0'})",0.156175,0.117975,0.7554025932447574,2.0144069153193533
718,"frozenset({'prefix_suffix_in_domain_1', 'qty_params_0.0_4.0'})",0.1559125,0.1178,0.7555519923033752,2.0148053128090004
719,"frozenset({'prefix_suffix_in_domain_1', 'qty___params_0.0_2.0'})",0.1558125,0.11775,0.7557160048134778,2.0152426795026073
720,"frozenset({'qty_._params_0.0_2.0', 'prefix_suffix_in_domain_1'})",0.15565,0.1175625,0.7553003533568904,2.014134275618374
721,"frozenset({'at_symbol_0', 'prefix_suffix_in_domain_1'})",0.155725,0.117525,0.7546957778134532,2.0125220741692087
722,"frozenset({'domain_in_paths_0', 'prefix_suffix_in_domain_1'})",0.1552875,0.117275,0.7552121065765114,2.013898950870697
723,"frozenset({'qty_-_directory_0.0_2.0', 'prefix_suffix_in_domain_1'})",0.1431125,0.1168,0.8161411476984889,2.176376393862637
724,"frozenset({'prefix_suffix_in_domain_1', 'params_length_0.0_157.0'})",0.1547625,0.1165875,0.7533317179549309,2.0088845812131493
725,"frozenset({'prefix_suffix_in_domain_1', 'domain_in_subdomains_0.0_1.0'})",0.1492625,0.112675,0.7548781509086342,2.0130084024230244
726,"frozenset({'prefix_suffix_in_domain_1', 'email_in_url_0', 'qty_params_0.0_4.0'})",0.1544125,0.1163125,0.7532583178175342,2.0086888475134246
727,"frozenset({'prefix_suffix_in_domain_1', 'qty___params_0.0_2.0', 'qty_params_0.0_4.0'})",0.15505,0.11705,0.7549177684617866,2.013114049231431
728,"frozenset({'email_in_url_0', 'prefix_suffix_in_domain_1', 'qty___params_0.0_2.0'})",0.154425,0.116375,0.753602072203335,2.00960552587556
729,"frozenset({'email_in_url_0', 'prefix_suffix_in_domain_1', 'qty___params_0.0_2.0', 'qty_params_0.0_4.0'})",0.1536875,0.1157,0.7528263521756812,2.0075369391351496
730,"frozenset({'qty_._params_0.0_2.0', 'prefix_suffix_in_domain_1', 'qty_params_0.0_4.0'})",0.1548875,0.1169,0.7547413445242515,2.012643585398004
731,"frozenset({'qty_._params_0.0_2.0', 'prefix_suffix_in_domain_1', 'qty___params_0.0_2.0'})",0.1548375,0.1168875,0.7549043351901188,2.0130782271736503
732,"frozenset({'qty_._params_0.0_2.0', 'prefix_suffix_in_domain_1', 'email_in_url_0'})",0.15425,0.116175,0.7531604538087521,2.008427876823339
733,"frozenset({'qty_._params_0.0_2.0', 'prefix_suffix_in_domain_1', 'qty___params_0.0_2.0', 'qty_params_0.0_4.0'})",0.1542,0.1163125,0.7542963683527886,2.011456982274103
734,"frozenset({'qty_._params_0.0_2.0', 'prefix_suffix_in_domain_1', 'qty___params_0.0_2.0', 'email_in_url_0'})",0.153575,0.1156375,0.7529708611427642,2.0079222963807046
735,"frozenset({'qty_._params_0.0_2.0', 'prefix_suffix_in_domain_1', 'email_in_url_0', 'qty_params_0.0_4.0'})",0.1534875,0.1155125,0.7525857154491409,2.006895241197709
736,"frozenset({'email_in_url_0', 'qty_._params_0.0_2.0', 'qty_params_0.0_4.0', 'qty___params_0.0_2.0', 'prefix_suffix_in_domain_1'})",0.1529375,0.1150625,0.7523498161013485,2.006266176270263
737,"frozenset({'at_symbol_0', 'prefix_suffix_in_domain_1', 'email_in_url_0'})",0.155725,0.117525,0.7546957778134532,2.0125220741692087
738,"frozenset({'at_symbol_0', 'prefix_suffix_in_domain_1', 'qty___params_0.0_2.0'})",0.1542375,0.1161875,0.7533025366723397,2.0088067644595724
739,"frozenset({'at_symbol_0', 'prefix_suffix_in_domain_1', 'qty_params_0.0_4.0'})",0.154225,0.116125,0.7529583400875345,2.007888906900092
740,"frozenset({'at_symbol_0', 'prefix_suffix_in_domain_1', 'qty_._params_0.0_2.0'})",0.1540625,0.1159875,0.7528600405679513,2.00762677484787
741,"frozenset({'at_symbol_0', 'prefix_suffix_in_domain_1', 'qty___params_0.0_2.0', 'email_in_url_0'})",0.1542375,0.1161875,0.7533025366723397,2.0088067644595724
742,"frozenset({'at_symbol_0', 'prefix_suffix_in_domain_1', 'email_in_url_0', 'qty_params_0.0_4.0'})",0.154225,0.116125,0.7529583400875345,2.007888906900092
743,"frozenset({'at_symbol_0', 'prefix_suffix_in_domain_1', 'qty___params_0.0_2.0', 'qty_params_0.0_4.0'})",0.1535,0.1155125,0.7525244299674267,2.0067318132464713
744,"frozenset({'email_in_url_0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty___params_0.0_2.0', 'prefix_suffix_in_domain_1'})",0.1535,0.1155125,0.7525244299674267,2.0067318132464713
745,"frozenset({'at_symbol_0', 'prefix_suffix_in_domain_1', 'qty_._params_0.0_2.0', 'email_in_url_0'})",0.1540625,0.1159875,0.7528600405679513,2.00762677484787
746,"frozenset({'at_symbol_0', 'prefix_suffix_in_domain_1', 'qty_._params_0.0_2.0', 'qty___params_0.0_2.0'})",0.1533875,0.11545,0.7526688941406567,2.0071170510417513
747,"frozenset({'at_symbol_0', 'prefix_suffix_in_domain_1', 'qty_._params_0.0_2.0', 'qty_params_0.0_4.0'})",0.1533,0.115325,0.752283105022831,2.0060882800608826
748,"frozenset({'email_in_url_0', 'qty_._params_0.0_2.0', 'at_symbol_0', 'qty___params_0.0_2.0', 'prefix_suffix_in_domain_1'})",0.1533875,0.11545,0.7526688941406567,2.0071170510417513
749,"frozenset({'email_in_url_0', 'qty_._params_0.0_2.0', 'qty_params_0.0_4.0', 'at_symbol_0', 'prefix_suffix_in_domain_1'})",0.1533,0.115325,0.752283105022831,2.0060882800608826
750,"frozenset({'qty_._params_0.0_2.0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty___params_0.0_2.0', 'prefix_suffix_in_domain_1'})",0.15275,0.114875,0.7520458265139117,2.0054555373704313
751,"frozenset({'email_in_url_0', 'qty_._params_0.0_2.0', 'qty_params_0.0_4.0', 'at_symbol_0', 'qty___params_0.0_2.0', 'prefix_suffix_in_domain_1'})",0.15275,0.114875,0.7520458265139117,2.0054555373704313
752,"frozenset({'domain_in_paths_0', 'prefix_suffix_in_domain_1', 'email_in_url_0'})",0.153775,0.1157625,0.7528044220451959,2.007478458787189
753,"frozenset({'domain_in_paths_0', 'prefix_suffix_in_domain_1', 'qty_params_0.0_4.0'})",0.153525,0.1156125,0.7530532486565706,2.0081419964175216
754,"frozenset({'domain_in_paths_0', 'prefix_suffix_in_domain_1', 'qty___params_0.0_2.0'})",0.15345,0.1155875,0.7532583903551645,2.008689040947105
755,"frozenset({'qty_._params_0.0_2.0', 'domain_in_paths_0', 'prefix_suffix_in_domain_1'})",0.1533125,0.115425,0.7528740317977987,2.0076640847941296
756,"frozenset({'at_symbol_0', 'domain_in_paths_0', 'prefix_suffix_in_domain_1'})",0.153325,0.1153125,0.7520789173324638,2.005543779553237
757,"frozenset({'domain_in_paths_0', 'prefix_suffix_in_domain_1', 'email_in_url_0', 'qty_params_0.0_4.0'})",0.152075,0.1141625,0.7506986684201875,2.0018631157871667
758,"frozenset({'domain_in_paths_0', 'prefix_suffix_in_domain_1', 'qty___params_0.0_2.0', 'qty_params_0.0_4.0'})",0.1527125,0.1149125,0.7524760579520341,2.006602821205424
759,"frozenset({'email_in_url_0', 'domain_in_paths_0', 'prefix_suffix_in_domain_1', 'qty___params_0.0_2.0'})",0.1521125,0.11425,0.751088832278741,2.0029035527433092
760,"frozenset({'email_in_url_0', 'domain_in_paths_0', 'qty_params_0.0_4.0', 'qty___params_0.0_2.0', 'prefix_suffix_in_domain_1'})",0.1514,0.1136,0.750330250990753,2.0008806693086747
761,"frozenset({'qty_._params_0.0_2.0', 'domain_in_paths_0', 'prefix_suffix_in_domain_1', 'qty_params_0.0_4.0'})",0.152575,0.1147875,0.7523349172538096,2.006226446010159
762,"frozenset({'qty_._params_0.0_2.0', 'domain_in_paths_0', 'prefix_suffix_in_domain_1', 'qty___params_0.0_2.0'})",0.152525,0.114775,0.7524995902311097,2.006665573949626
763,"frozenset({'qty_._params_0.0_2.0', 'domain_in_paths_0', 'prefix_suffix_in_domain_1', 'email_in_url_0'})",0.1519625,0.114075,0.7506786213704039,2.0018096569877435
